method,table,old_result,port_result,status,notes
createUrukRecipes,uruk,legsUruk,lotr:uruk_leggings,present,
createUrukRecipes,uruk,bootsUruk,lotr:uruk_boots,present,
createUrukRecipes,uruk,urukCrossbow,lotr:uruk_crossbow,present,
createUrukRecipes,uruk,chandelier/9,lotr:uruk_chandelier,present,
createUrukRecipes,uruk,orcForge,lotr:orc_forge,present,
createUrukRecipes,uruk,orcBomb,lotr:orc_bomb,present,
createUrukRecipes,uruk,orcBomb/1,lotr:double_strength_orc_bomb,present,
createUrukRecipes,uruk,orcBomb/2,lotr:triple_strength_orc_bomb,present,
createUrukRecipes,uruk,banner/isengard,lotr:isengard_banner,present,
createUrukRecipes,uruk,wargArmorUruk,lotr:isengard_warg_armor,present,
createUrukRecipes,uruk,brick2/7,lotr:uruk_brick,present,
createUrukRecipes,uruk,slabSingle4/4,lotr:uruk_brick_slab,present,
createUrukRecipes,uruk,stairsUrukBrick,lotr:uruk_brick_stairs,present,
createUrukRecipes,uruk,wall2/7,lotr:uruk_brick_wall,present,
createUrukRecipes,uruk,urukBars,lotr:uruk_bars,present,
createUrukRecipes,uruk,pikeUruk,lotr:uruk_pike,present,
createUrukRecipes,uruk,scimitarUrukBerserker,lotr:uruk_berserker_cleaver,present,
createUrukRecipes,uruk,helmetUrukBerserker,lotr:uruk_berserker_helmet,present,
createUrukRecipes,uruk,gateUruk,lotr:uruk_gate,present,
createUrukRecipes,uruk,pillar2/15,lotr:uruk_pillar,present,
createUrukRecipes,uruk,slabSingle14/3,lotr:uruk_pillar_slab,present,
createUrukRecipes,uruk,mechanism,lotr:mechanism,present,
createWoodElvenRecipes,wood_elven,woodElvenTable,lotr:wood_elven_crafting_table,present,
createWoodElvenRecipes,wood_elven,woodElvenBedItem,lotr:wood_elven_bed,present,
createWoodElvenRecipes,wood_elven,helmetWoodElvenScout,lotr:wood_elven_scout_hood,present,
createWoodElvenRecipes,wood_elven,bodyWoodElvenScout,lotr:wood_elven_scout_tunic,present,
createWoodElvenRecipes,wood_elven,legsWoodElvenScout,lotr:wood_elven_scout_leggings,present,
createWoodElvenRecipes,wood_elven,bootsWoodElvenScout,lotr:wood_elven_scout_boots,present,
createWoodElvenRecipes,wood_elven,mirkwoodBow,lotr:mirkwood_bow,present,
createWoodElvenRecipes,wood_elven,woodElvenTorch,lotr:wood_elven_torch,present,
createWoodElvenRecipes,wood_elven,chandelier/6,lotr:wood_elven_chandelier,present,
createWoodElvenRecipes,wood_elven,shovelWoodElven,lotr:wood_elven_shovel,present,
createWoodElvenRecipes,wood_elven,pickaxeWoodElven,lotr:wood_elven_pickaxe,present,
createWoodElvenRecipes,wood_elven,axeWoodElven,lotr:wood_elven_axe,present,
createWoodElvenRecipes,wood_elven,swordWoodElven,lotr:wood_elven_sword,present,
createWoodElvenRecipes,wood_elven,hoeWoodElven,lotr:wood_elven_hoe,present,
createWoodElvenRecipes,wood_elven,daggerWoodElven,lotr:wood_elven_dagger,present,
createWoodElvenRecipes,wood_elven,spearWoodElven,lotr:wood_elven_spear,present,
createWoodElvenRecipes,wood_elven,helmetWoodElven,lotr:wood_elven_helmet,present,
createWoodElvenRecipes,wood_elven,bodyWoodElven,lotr:wood_elven_chestplate,present,
createWoodElvenRecipes,wood_elven,legsWoodElven,lotr:wood_elven_leggings,present,
createWoodElvenRecipes,wood_elven,bootsWoodElven,lotr:wood_elven_boots,present,
createWoodElvenRecipes,wood_elven,banner/mirkwood,lotr:mirkwood_banner,present,
createWoodElvenRecipes,wood_elven,elkArmorWoodElven,lotr:wood_elven_elk_armor,present,
createWoodElvenRecipes,wood_elven,brick3/5,lotr:wood_elven_brick,present,
createWoodElvenRecipes,wood_elven,brick3/6,lotr:mossy_wood_elven_brick,present,
createWoodElvenRecipes,wood_elven,slabSingle6/2,lotr:wood_elven_brick_slab,present,
createWoodElvenRecipes,wood_elven,slabSingle6/3,lotr:mossy_wood_elven_brick_slab,present,
createWoodElvenRecipes,wood_elven,slabSingle6/4,lotr:cracked_wood_elven_brick_slab,present,
createWoodElvenRecipes,wood_elven,stairsWoodElvenBrick,lotr:wood_elven_brick_stairs,present,
createWoodElvenRecipes,wood_elven,stairsWoodElvenBrickMossy,lotr:mossy_wood_elven_brick_stairs,present,
createWoodElvenRecipes,wood_elven,stairsWoodElvenBrickCracked,lotr:cracked_wood_elven_brick_stairs,present,
createWoodElvenRecipes,wood_elven,wall3/0,lotr:wood_elven_brick_wall,present,
createWoodElvenRecipes,wood_elven,wall3/1,lotr:mossy_wood_elven_brick_wall,present,
createWoodElvenRecipes,wood_elven,wall3/2,lotr:cracked_wood_elven_brick_wall,present,
createWoodElvenRecipes,wood_elven,pillar/12,lotr:wood_elven_pillar,present,
createWoodElvenRecipes,wood_elven,slabSingle6/5,lotr:wood_elven_pillar_slab,present,
createWoodElvenRecipes,wood_elven,slabSingle6/6,lotr:cracked_wood_elven_pillar_slab,present,
createWoodElvenRecipes,wood_elven,brick2/14,lotr:carved_wood_elven_brick,present,
createWoodElvenRecipes,wood_elven,elvenForge,lotr:elven_forge,present,
createWoodElvenRecipes,wood_elven,woodElfBars,lotr:wood_elf_bars,present,
createWoodElvenRecipes,wood_elven,woodElfWoodBars,lotr:wood_elf_wood_bars,present,
createWoodElvenRecipes,wood_elven,polearmWoodElven,lotr:wood_elven_battlestaff,present,
createWoodElvenRecipes,wood_elven,brick4/10,lotr:wood_elven_silver_brick,present,
createWoodElvenRecipes,wood_elven,brick4/13,lotr:wood_elven_gold_brick,present,
createWoodElvenRecipes,wood_elven,gateWoodElven,lotr:wood_elven_gate,present,
createWoodElvenRecipes,wood_elven,longspearWoodElven,lotr:wood_elven_longspear,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle/0,lotr:shire_pine_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle/2,lotr:mirk_oak_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle/3,lotr:charred_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle/4,lotr:apple_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle/5,lotr:pear_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle/6,lotr:cherry_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle/7,lotr:mango_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle2/0,lotr:lebethron_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle2/1,lotr:beech_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle2/2,lotr:holly_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle2/3,lotr:banana_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle2/4,lotr:maple_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle2/5,lotr:larch_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle2/6,lotr:date_palm_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle2/7,lotr:mangrove_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle3/0,lotr:chestnut_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle3/1,lotr:baobab_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle3/2,lotr:cedar_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle3/3,lotr:fir_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle3/4,lotr:pine_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle3/5,lotr:lemon_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle3/6,lotr:orange_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle3/7,lotr:lime_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle4/0,lotr:mahogany_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle4/1,lotr:willow_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle4/2,lotr:cypress_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle4/3,lotr:olive_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle4/4,lotr:aspen_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle4/5,lotr:green_oak_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle4/6,lotr:lairelosse_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle4/7,lotr:almond_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle5/0,lotr:plum_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle5/1,lotr:redwood_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle5/2,lotr:pomegranate_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle5/3,lotr:palm_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle5/4,lotr:dragon_slab,present,
createWoodenSlabRecipes,vanilla,woodSlabSingle5/5,lotr:kanuka_slab,present,
createWoodenSlabRecipes,vanilla,rottenSlabSingle/0,lotr:rotten_slab,present,
modifyStandardRecipes,vanilla,fence/0,minecraft:fence,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,fence/1,minecraft:fence,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,fence/2,minecraft:fence,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,fence/3,minecraft:fence,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,fence/4,minecraft:fence,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,fence/5,minecraft:fence,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,fence_gate,minecraft:fence_gate,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,wooden_door,minecraft:wooden_door,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,trapdoor,minecraft:trapdoor,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,stone_slab/0,minecraft:stone_slab,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,stone_slab/5,minecraft:stone_slab,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,stone_brick_stairs,minecraft:stone_brick_stairs,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,anvil,minecraft:anvil,excluded,vanilla recipe rule
modifyStandardRecipes,vanilla,,,manual,no result: GameRegistry.addRecipe(new LOTRRecipesArmorDyes())
