kind,old_field,old_unloc,old_meta,old_name,new_id,status,match,notes
item,banner,banner,durin,Banner of Durin's Folk,durin_banner,ported,name,also: durin_wall_banner
item,banner,banner,esgaroth,Banner of Esgaroth,esgaroth_banner,ported,name,also: esgaroth_wall_banner
item,banner,banner,gondor,Banner of Gondor,gondor_banner,ported,name,also: gondor_wall_banner
item,banner,banner,gondorSteward,Banner of the Stewards of Gondor,gondor_steward_banner,ported,name,also: gondor_steward_wall_banner
item,banner,banner,gundabad,Banner of Gundabad,gundabad_banner,ported,name,also: gundabad_wall_banner
item,banner,banner,halfTroll,Banner of the Half-trolls,half_troll_banner,ported,name,also: half_troll_wall_banner
item,banner,banner,haradGulf,Banner of the Gulf of Harad,harad_gulf_banner,ported,name,also: harad_gulf_wall_banner
item,banner,banner,haradNomad,Banner of the Southron Nomads,harad_nomad_banner,ported,name,also: harad_nomad_wall_banner
item,banner,banner,highElf,Banner of Lindon,high_elf_banner,ported,name,also: high_elf_wall_banner
item,banner,banner,hobbit,Banner of the Hobbits,hobbit_banner,ported,name,also: hobbit_wall_banner
item,banner,banner,isengard,Banner of Isengard,isengard_banner,ported,name,also: isengard_wall_banner
item,banner,banner,ithilien,Banner of Ithilien,ithilien_banner,ported,name,also: ithilien_wall_banner
item,banner,banner,lamedon,Banner of Lamedon,lamedon_banner,ported,name,also: lamedon_wall_banner
item,banner,banner,lebennin,Banner of Lebennin,lebennin_banner,ported,name,also: lebennin_wall_banner
item,banner,banner,lossarnach,Banner of Lossarnach,lossarnach_banner,ported,name,also: lossarnach_wall_banner
item,banner,banner,lothlorien,Banner of Lothlórien,lothlorien_banner,ported,name,also: lothlorien_wall_banner
item,banner,banner,minasMorgul,Banner of Minas Morgul,minas_morgul_banner,ported,name,also: minas_morgul_wall_banner
item,banner,banner,mirkwood,Banner of the Woodland Realm,mirkwood_banner,ported,name,also: mirkwood_wall_banner
item,banner,banner,mordor,Banner of Mordor,mordor_banner,ported,name,also: mordor_wall_banner
item,banner,banner,moredain,Banner of the Morwaith,moredain_banner,ported,name,also: moredain_wall_banner
item,banner,banner,nanUngol,Banner of Nan Ungol,nan_ungol_banner,ported,name,also: nan_ungol_wall_banner
item,banner,banner,nearHarad,Banner of Near Harad,near_harad_banner,ported,name,also: near_harad_wall_banner
item,banner,banner,pelargir,Banner of Pelargir,pelargir_banner,ported,name,also: pelargir_wall_banner
item,banner,banner,pinnathGelin,Banner of Pinnath Gelin,pinnath_gelin_banner,ported,name,also: pinnath_gelin_wall_banner
item,banner,banner,ranger,Banner of the Dúnedain of the North,ranger_banner,ported,name,also: ranger_wall_banner
item,banner,banner,rhudaur,Banner of the Rhudaur Hillmen,rhudaur_banner,ported,name,also: rhudaur_wall_banner
item,banner,banner,rhun,Banner of Rhúdel,rhun_banner,ported,name,also: rhun_wall_banner
item,banner,banner,rivendell,Banner of Rivendell,rivendell_banner,ported,name,also: rivendell_wall_banner
item,banner,banner,rohan,Banner of Rohan,rohan_banner,ported,name,also: rohan_wall_banner
item,banner,banner,tauredain,Banner of the Taurethrim,tauredain_banner,ported,name,also: tauredain_wall_banner
item,banner,banner,umbar,Banner of Umbar,umbar_banner,ported,name,also: umbar_wall_banner
item,battleaxeAngmar,battleaxeAngmar,,Angmar Battleaxe,angmar_battleaxe,ported,name,
item,battleaxeBlackUruk,battleaxeBlackUruk,,Black Uruk Battleaxe,black_uruk_battleaxe,ported,name,
item,battleaxeBlueDwarven,battleaxeBlueDwarven,,Blue Dwarven Battleaxe,blue_dwarven_battleaxe,ported,name,
item,battleaxeBronze,battleaxeBronze,,Bronze Battleaxe,bronze_battleaxe,ported,name,
item,battleaxeCorsair,battleaxeCorsair,,Corsair Battleaxe,corsair_battleaxe,ported,name,
item,battleaxeDale,battleaxeDale,,Dalish Battleaxe,dale_battleaxe,ported,name,
item,battleaxeDolGuldur,battleaxeDolGuldur,,Dol Guldur Battleaxe,dol_guldur_battleaxe,ported,name,
item,battleaxeDwarven,battleaxeDwarven,,Dwarven Battleaxe,dwarven_battleaxe,ported,name,
item,battleaxeGundabadUruk,battleaxeGundabadUruk,,Gundabad Uruk Waraxe,gundabad_uruk_waraxe,ported,name,
item,battleaxeHalfTroll,battleaxeHalfTroll,,Half-troll Battleaxe,half_troll_battleaxe,ported,name,
item,battleaxeIron,battleaxeIron,,Iron Battleaxe,iron_battleaxe,ported,name,
item,battleaxeLossarnach,battleaxeLossarnach,,Lossarnach Battleaxe,lossarnach_battleaxe,ported,name,
item,battleaxeMithril,battleaxeMithril,,Mithril Battleaxe,mithril_battleaxe,ported,name,
item,battleaxeMoredain,battleaxeMoredain,,Morwaith Battleaxe,morwaith_battleaxe,ported,name,
item,battleaxeOrc,battleaxeOrc,,Mordor Battleaxe,mordor_battleaxe,ported,name,
item,battleaxeRhun,battleaxeRhun,,Rhûnic Battleaxe,rhunic_battleaxe,ported,name,
item,battleaxeRohan,battleaxeRohan,,Rohirric Battleaxe,rohirric_battleaxe,ported,name,
item,battleaxeTauredain,battleaxeTauredain,,Taurethrim Battleaxe,taurethrim_battleaxe,ported,name,
item,battleaxeUruk,battleaxeUruk,,Uruk Battleaxe,uruk_battleaxe,ported,name,
item,battleaxeUtumno,battleaxeUtumno,,Utumno Battleaxe,utumno_battleaxe,ported,name,
item,bearRug,bearRug,,Bearskin Rug,,missing,,
item,berryPieItem,berryPie,,Berry Pie,berry_pie,ported,name,
item,blackUrukBow,blackUrukBow,,Black Uruk Bow,black_uruk_bow,ported,name,
item,blackUrukSteel,blackUrukSteel,,Black Uruk Steel Ingot,black_uruk_steel_ingot,ported,name,
item,blackberry,blackberry,,Blackberries,blackberries,ported,name,
item,blackrootBow,blackrootBow,,Blackroot Bow,blackroot_bow,ported,name,
item,blackrootStick,blackrootStick,,Blackroot Stick,blackroot_stick,ported,name,
item,blacksmithHammer,blacksmithHammer,,Blacksmith Hammer,blacksmith_hammer,ported,name,
item,blueDwarfSteel,blueDwarfSteel,,Blue Dwarven Steel Ingot,blue_dwarven_steel_ingot,ported,name,
item,blueberry,blueberry,,Blueberries,blueberries,ported,name,
item,boarArmorBlueDwarven,boarArmorBlueDwarven,,Blue Dwarven Boar Armor,blue_dwarven_boar_armor,ported,name,
item,boarArmorDwarven,boarArmorDwarven,,Dwarven Boar Armor,dwarven_boar_armor,ported,name,
item,bodyAngmar,bodyAngmar,,Angmar Chestplate,angmar_chestplate,ported,name,
item,bodyArnor,bodyArnor,,Arnorian Chestplate,arnor_chestplate,ported,name,
item,bodyBlackNumenorean,bodyBlackNumenorean,,Black Númenórean Chestplate,black_numenorean_chestplate,ported,name,
item,bodyBlackUruk,bodyBlackUruk,,Black Uruk Chestplate,black_uruk_chestplate,ported,name,
item,bodyBlackroot,bodyBlackroot,,Blackroot Vale Chestplate,blackroot_vale_chestplate,ported,name,
item,bodyBlueDwarven,bodyBlueDwarven,,Blue Dwarven Chestplate,blue_dwarven_chestplate,ported,name,
item,bodyBone,bodyBone,,Bone Chestplate,bone_chestplate,ported,name,
item,bodyBronze,bodyBronze,,Bronze Chestplate,bronze_chestplate,ported,name,
item,bodyCorsair,bodyCorsair,,Corsair Chestplate,corsair_chestplate,ported,name,
item,bodyDale,bodyDale,,Dalish Chestplate,dale_chestplate,ported,name,
item,bodyDaleGambeson,bodyDaleGambeson,,Dalish Gambeson,dale_gambeson,ported,name,
item,bodyDolAmroth,bodyDolAmroth,,Dol Amroth Chestplate,dol_amroth_chestplate,ported,name,
item,bodyDolAmrothGambeson,bodyDolAmrothGambeson,,Dol Amroth Gambeson,dol_amroth_gambeson,ported,name,
item,bodyDolGuldur,bodyDolGuldur,,Dol Guldur Chestplate,dol_guldur_chestplate,ported,name,
item,bodyDorwinion,bodyDorwinion,,Dorwinion Chestplate,dorwinion_chestplate,ported,name,
item,bodyDorwinionElf,bodyDorwinionElf,,Dorwinion Elven Chestplate,dorwinion_elven_chestplate,ported,name,
item,bodyDunlending,bodyDunlending,,Dunlending Chestplate,dunlending_chestplate,ported,name,
item,bodyDwarven,bodyDwarven,,Dwarven Chestplate,dwarven_chestplate,ported,name,
item,bodyDwarvenGold,bodyDwarvenGold,,Gold-trimmed Dwarven Chestplate,gold_trimmed_dwarven_chestplate,ported,name,
item,bodyDwarvenMithril,bodyDwarvenMithril,,Mithril-trimmed Dwarven Chestplate,mithril_trimmed_dwarven_chestplate,ported,name,
item,bodyDwarvenSilver,bodyDwarvenSilver,,Silver-trimmed Dwarven Chestplate,silver_trimmed_dwarven_chestplate,ported,name,
item,bodyElven,bodyElven,,Galadhrim Chestplate,galadhrim_chestplate,ported,name,
item,bodyGalvorn,bodyGalvorn,,Galvorn Chestplate,galvorn_chestplate,ported,name,
item,bodyGemsbok,bodyGemsbok,,Gemsbok Hide Chestplate,gemsbok_hide_chestplate,ported,name,
item,bodyGondolin,bodyGondolin,,Gondolinian Chestplate,gondolin_chestplate,ported,name,
item,bodyGondor,bodyGondor,,Gondorian Chestplate,gondor_chestplate,ported,name,
item,bodyGondorGambeson,bodyGondorGambeson,,Gondorian Gambeson,gondor_gambeson,ported,name,
item,bodyGulfHarad,bodyGulfHarad,,Gulfen Chestplate,gulfen_chestplate,ported,name,
item,bodyGundabadUruk,bodyGundabadUruk,,Gundabad Uruk Chestplate,gundabad_uruk_chestplate,ported,name,
item,bodyHalfTroll,bodyHalfTroll,,Half-troll Chestplate,half_troll_chestplate,ported,name,
item,bodyHaradRobes,bodyHaradRobes,,Harad Robe,harad_robe,ported,name,
item,bodyHarnedor,bodyHarnedor,,Harnennor Chestplate,harnennor_chestplate,ported,name,
item,bodyHighElven,bodyHighElven,,Lindon Chestplate,lindon_chestplate,ported,name,
item,bodyHithlain,bodyHithlain,,Galadhrim Cloak Tunic,galadhrim_cloak_tunic,ported,name,
item,bodyKaftan,bodyKaftan,,Kaftan,kaftan,ported,name,
item,bodyLamedon,bodyLamedon,,Lamedon Chestplate,lamedon_chestplate,ported,name,
item,bodyLamedonJacket,bodyLamedonJacket,,Lamedon Jacket,lamedon_jacket,ported,name,
item,bodyLebenninGambeson,bodyLebenninGambeson,,Lebennin Gambeson,lebennin_gambeson,ported,name,
item,bodyLossarnach,bodyLossarnach,,Lossarnach Chestplate,lossarnach_chestplate,ported,name,
item,bodyMithril,bodyMithril,,Mithril Chestplate,mithril_chestplate,ported,name,
item,bodyMoredain,bodyMoredain,,Morwaith Chestplate,morwaith_chestplate,ported,name,
item,bodyMoredainLion,bodyMoredainLion,,Morwaith Chieftain Chestplate,morwaith_chieftain_chestplate,ported,name,
item,bodyMorgul,bodyMorgul,,Morgul Chestplate,morgul_chestplate,ported,name,
item,bodyNearHarad,bodyNearHarad,,Coast Southron Chestplate,coast_southron_chestplate,ported,name,
item,bodyNomad,bodyNomad,,Nomad Tunic,nomad_tunic,ported,name,
item,bodyOrc,bodyOrc,,Mordor Chestplate,mordor_chestplate,ported,name,
item,bodyPelargir,bodyPelargir,,Pelargir Chestplate,pelargir_chestplate,ported,name,
item,bodyPinnathGelin,bodyPinnathGelin,,Pinnath Gelin Chestplate,pinnath_gelin_chestplate,ported,name,
item,bodyRanger,bodyRanger,,Ranger Tunic,ranger_tunic,ported,name,
item,bodyRangerIthilien,bodyRangerIthilien,,Ithilien Ranger Tunic,ithilien_ranger_tunic,ported,name,
item,bodyRhun,bodyRhun,,Rhûnic Chestplate,rhunic_chestplate,ported,name,
item,bodyRhunGold,bodyRhunGold,,Golden Rhûnic Chestplate,golden_rhunic_chestplate,ported,name,
item,bodyRivendell,bodyRivendell,,Rivendell Chestplate,rivendell_chestplate,ported,name,
item,bodyRohan,bodyRohan,,Rohirric Hauberk,rohirric_hauberk,ported,name,
item,bodyRohanMarshal,bodyRohanMarshal,,Rohirric Marshal Chestplate,rohirric_marshal_chestplate,ported,name,
item,bodyTauredain,bodyTauredain,,Taurethrim Chestplate,taurethrim_chestplate,ported,name,
item,bodyTauredainGold,bodyTauredainGold,,Golden Taurethrim Chestplate,golden_taurethrim_chestplate,ported,name,
item,bodyUmbar,bodyUmbar,,Umbaric Chestplate,umbaric_chestplate,ported,name,
item,bodyUruk,bodyUruk,,Uruk Chestplate,uruk_chestplate,ported,name,
item,bodyUtumno,bodyUtumno,,Utumno Chestplate,utumno_chestplate,ported,name,
item,bodyFur,bodyWarg,,Fur Tunic,fur_tunic,ported,name,
item,bodyWoodElven,bodyWoodElven,,Wood-elven Chestplate,wood_elven_chestplate,ported,name,
item,bodyWoodElvenScout,bodyWoodElvenScout,,Wood-elven Scout Tunic,wood_elven_scout_tunic,ported,name,
item,bootsAngmar,bootsAngmar,,Angmar Boots,angmar_boots,ported,name,
item,bootsArnor,bootsArnor,,Arnorian Boots,arnor_boots,ported,name,
item,bootsBlackNumenorean,bootsBlackNumenorean,,Black Númenórean Boots,black_numenorean_boots,ported,name,
item,bootsBlackUruk,bootsBlackUruk,,Black Uruk Boots,black_uruk_boots,ported,name,
item,bootsBlackroot,bootsBlackroot,,Blackroot Vale Boots,blackroot_vale_boots,ported,name,
item,bootsBlueDwarven,bootsBlueDwarven,,Blue Dwarven Boots,blue_dwarven_boots,ported,name,
item,bootsBone,bootsBone,,Bone Boots,bone_boots,ported,name,
item,bootsBronze,bootsBronze,,Bronze Boots,bronze_boots,ported,name,
item,bootsCorsair,bootsCorsair,,Corsair Boots,corsair_boots,ported,name,
item,bootsDale,bootsDale,,Dalish Boots,dale_boots,ported,name,
item,bootsDolAmroth,bootsDolAmroth,,Dol Amroth Boots,dol_amroth_boots,ported,name,
item,bootsDolGuldur,bootsDolGuldur,,Dol Guldur Boots,dol_guldur_boots,ported,name,
item,bootsDorwinion,bootsDorwinion,,Dorwinion Boots,dorwinion_boots,ported,name,
item,bootsDorwinionElf,bootsDorwinionElf,,Dorwinion Elven Boots,dorwinion_elven_boots,ported,name,
item,bootsDunlending,bootsDunlending,,Dunlending Boots,dunlending_boots,ported,name,
item,bootsDwarven,bootsDwarven,,Dwarven Boots,dwarven_boots,ported,name,
item,bootsDwarvenGold,bootsDwarvenGold,,Gold-trimmed Dwarven Boots,gold_trimmed_dwarven_boots,ported,name,
item,bootsDwarvenMithril,bootsDwarvenMithril,,Mithril-trimmed Dwarven Boots,mithril_trimmed_dwarven_boots,ported,name,
item,bootsDwarvenSilver,bootsDwarvenSilver,,Silver-trimmed Dwarven Boots,silver_trimmed_dwarven_boots,ported,name,
item,bootsElven,bootsElven,,Galadhrim Boots,galadhrim_boots,ported,name,
item,bootsGalvorn,bootsGalvorn,,Galvorn Boots,galvorn_boots,ported,name,
item,bootsGemsbok,bootsGemsbok,,Gemsbok Hide Boots,gemsbok_hide_boots,ported,name,
item,bootsGondolin,bootsGondolin,,Gondolinian Boots,gondolin_boots,ported,name,
item,bootsGondor,bootsGondor,,Gondorian Boots,gondor_boots,ported,name,
item,bootsGulfHarad,bootsGulfHarad,,Gulfen Boots,gulfen_boots,ported,name,
item,bootsGundabadUruk,bootsGundabadUruk,,Gundabad Uruk Boots,gundabad_uruk_boots,ported,name,
item,bootsHalfTroll,bootsHalfTroll,,Half-troll Boots,half_troll_boots,ported,name,
item,bootsHaradRobes,bootsHaradRobes,,Harad Robe Shoes,harad_robe_shoes,ported,name,
item,bootsHarnedor,bootsHarnedor,,Harnennor Boots,harnennor_boots,ported,name,
item,bootsHighElven,bootsHighElven,,Lindon Boots,lindon_boots,ported,name,
item,bootsHithlain,bootsHithlain,,Galadhrim Cloak Boots,galadhrim_cloak_boots,ported,name,
item,bootsLamedon,bootsLamedon,,Lamedon Boots,lamedon_boots,ported,name,
item,bootsLossarnach,bootsLossarnach,,Lossarnach Boots,lossarnach_boots,ported,name,
item,bootsMithril,bootsMithril,,Mithril Boots,mithril_boots,ported,name,
item,bootsMoredain,bootsMoredain,,Morwaith Boots,morwaith_boots,ported,name,
item,bootsMoredainLion,bootsMoredainLion,,Morwaith Chieftain Boots,morwaith_chieftain_boots,ported,name,
item,bootsMorgul,bootsMorgul,,Morgul Boots,morgul_boots,ported,name,
item,bootsNearHarad,bootsNearHarad,,Coast Southron Boots,coast_southron_boots,ported,name,
item,bootsNomad,bootsNomad,,Nomad Shoes,nomad_shoes,ported,name,
item,bootsOrc,bootsOrc,,Mordor Boots,mordor_boots,ported,name,
item,bootsPelargir,bootsPelargir,,Pelargir Boots,pelargir_boots,ported,name,
item,bootsPinnathGelin,bootsPinnathGelin,,Pinnath Gelin Boots,pinnath_gelin_boots,ported,name,
item,bootsRanger,bootsRanger,,Ranger Boots,ranger_boots,ported,name,
item,bootsRangerIthilien,bootsRangerIthilien,,Ithilien Ranger Boots,ithilien_ranger_boots,ported,name,
item,bootsRhun,bootsRhun,,Rhûnic Boots,rhunic_boots,ported,name,
item,bootsRhunGold,bootsRhunGold,,Golden Rhûnic Boots,golden_rhunic_boots,ported,name,
item,bootsRivendell,bootsRivendell,,Rivendell Boots,rivendell_boots,ported,name,
item,bootsRohan,bootsRohan,,Rohirric Boots,rohirric_boots,ported,name,
item,bootsRohanMarshal,bootsRohanMarshal,,Rohirric Marshal Boots,rohirric_marshal_boots,ported,name,
item,bootsTauredain,bootsTauredain,,Taurethrim Boots,taurethrim_boots,ported,name,
item,bootsTauredainGold,bootsTauredainGold,,Golden Taurethrim Boots,golden_taurethrim_boots,ported,name,
item,bootsUmbar,bootsUmbar,,Umbaric Boots,umbaric_boots,ported,name,
item,bootsUruk,bootsUruk,,Uruk Boots,uruk_boots,ported,name,
item,bootsUtumno,bootsUtumno,,Utumno Boots,utumno_boots,ported,name,
item,bootsFur,bootsWarg,,Fur Boots,fur_boots,ported,name,
item,bootsWoodElven,bootsWoodElven,,Wood-elven Boots,wood_elven_boots,ported,name,
item,bootsWoodElvenScout,bootsWoodElvenScout,,Wood-elven Scout Boots,wood_elven_scout_boots,ported,name,
item,bossTrophy,bossTrophy,mallornEnt,Mallorn Ent Trunk,mallorn_ent_trophy,ported,name,
item,bossTrophy,bossTrophy,mtc,Hill-troll Chieftain Skull,mountain_troll_chieftain_trophy,ported,name,
item,bottlePoison,bottlePoison,,Bottle of Poison,bottle_of_poison,ported,name,
item,bountyTrophy,bountyTrophy,,Headhunter's Trophy,headhunters_trophy,ported,name,
item,brandingIron,brandingIron,,Branding Iron,,missing,,
item,bronze,bronze,,Bronze Ingot,bronze_ingot,ported,name,
item,bronzeCrossbow,bronzeCrossbow,,Bronze Crossbow,bronze_crossbow,ported,name,
item,camelCooked,camelCooked,,Cooked Camel,cooked_camel,ported,name,
item,camelRaw,camelRaw,,Raw Camel,raw_camel,ported,name,
item,ceramicMug,ceramicMug,,Ceramic Mug,ceramic_mug,ported,name,also: ceramic_mug_block
item,ceramicPlate,ceramicPlate,,Stoneware Plate,stoneware_plate,ported,name,
item,cherry,cherry,,Cherries,cherries,ported,name,
item,cherryPieItem,cherryPie,,Cherry Pie,cherry_pie,ported,name,
item,chestnut,chestnut,,Conker,conker,ported,name,
item,chestnutRoast,chestnutRoast,,Roast Chestnut,roast_chestnut,ported,name,
item,chilling,chilling,,Chill of Daedelos,chill_of_daedelos,ported,name,
item,chisel,chisel,,Chisel,chisel,ported,name,
item,chiselIthildin,chiselIthildin,,Moon-chisel,moon_chisel,ported,name,
item,clayMug,clayMug,,Clay Mug,clay_mug,ported,name,
item,clayPlate,clayPlate,,Clay Plate,clay_plate,ported,name,
item,clubMoredain,clubMoredain,,Morwaith Club,morwaith_club,ported,name,
item,silverCoin,coin,1,Silver Coin,silver_coin,ported,name,
item,silverCoin,coin,10,Silver Coin (10),silver_coin_stack,ported,name,
item,silverCoin,coin,100,Silver Coin (100),silver_coin_pile,ported,name,
item,commandHorn,commandHorn,halt,Horn of Command - Halt Units,command_horn[halt],ported,name,
item,commandHorn,commandHorn,ready,Horn of Command - Ready Units,command_horn[ready],ported,name,
item,commandHorn,commandHorn,summon,Horn of Command - Summon Units,command_horn[summon],ported,name,
item,commandSword,commandSword,,Sword of Command,command_sword,ported,name,
item,conquestHorn,conquestHorn,,Warhorn,warhorn,ported,name,
item,copper,copper,,Copper Ingot,,vanilla,override,user confirmed vanilla duplicate
item,coral,coral,,Coral,coral,ported,name,
item,corn,corn,,Corn,corn,ported,name,
item,cornBread,cornBread,,Corn Bread,corn_bread,ported,name,
item,cornCooked,cornCooked,,Cooked Corn,cooked_corn,ported,name,
item,cram,cram,,Cram,cram,ported,name,
item,cranberry,cranberry,,Cranberries,cranberries,ported,name,
item,crossbowBolt,crossbowBolt,,Crossbow Bolt,crossbow_bolt,ported,name,
item,crossbowBoltPoisoned,crossbowBoltPoisoned,,Poisoned Crossbow Bolt,poisoned_crossbow_bolt,ported,name,
item,daggerAncientHarad,daggerAncientHarad,,Old-Haradric Sacrificial Dagger,old_haradric_sacrificial_dagger,ported,name,
item,daggerAngmar,daggerAngmar,,Angmar Dagger,angmar_dagger,ported,name,
item,daggerAngmarPoisoned,daggerAngmarPoisoned,,Poisoned Angmar Dagger,poisoned_angmar_dagger,ported,name,
item,daggerArnor,daggerArnor,,Arnorian Dagger,arnor_dagger,ported,name,
item,daggerArnorPoisoned,daggerArnorPoisoned,,Poisoned Arnorian Dagger,poisoned_arnor_dagger,ported,name,
item,daggerBarrow,daggerBarrow,,Barrow-blade,barrow_blade,ported,name,
item,daggerBarrowPoisoned,daggerBarrowPoisoned,,Poisoned Barrow-blade,poisoned_barrow_blade,ported,name,
item,daggerBlackNumenorean,daggerBlackNumenorean,,Black Númenórean Dagger,black_numenorean_dagger,ported,name,
item,daggerBlackNumenoreanPoisoned,daggerBlackNumenoreanPoisoned,,Poisoned Black Númenórean Dagger,poisoned_black_numenorean_dagger,ported,name,
item,daggerBlackUruk,daggerBlackUruk,,Black Uruk Dagger,black_uruk_dagger,ported,name,
